"index","Events","Location","Fighter1","Fighter2","Winner","fighter1_odds","fighter2_odds","Favourite","Label"
"1624","UFC Fight Night: Pereira vs. Hernandez","Las Vegas, Nevada; 19th Oct 2024","Anthony Hernandez","Michel Pereira","Anthony Hernandez","1.69","2.36","f1","Favourite"
"1625","UFC Fight Night: Pereira vs. Hernandez","Las Vegas, Nevada; 19th Oct 2024","Rob Font","Kyler Phillips","Rob Font","5.75","1.17","f2","Underdog"
"1626","UFC Fight Night: Pereira vs. Hernandez","Las Vegas, Nevada; 19th Oct 2024","Charles Johnson","Su Mudaerji","Charles Johnson","1.39","3.4","f1","Favourite"
"1627","UFC Fight Night: Pereira vs. Hernandez","Las Vegas, Nevada; 19th Oct 2024","Cameron Smotherman","Jake Hadley","Cameron Smotherman","5.6","1.17","f2","Underdog"
"1628","UFC Fight Night: Pereira vs. Hernandez","Las Vegas, Nevada; 19th Oct 2024","Darren Elkins","Daniel Pineda","Darren Elkins","1.68","2.43","f1","Favourite"
"1629","UFC Fight Night: Pereira vs. Hernandez","Las Vegas, Nevada; 19th Oct 2024","Matheus Nicolau","Assu Almabaev","Assu Almabaev","3.05","1.47","f2","Favourite"
"1630","UFC Fight Night: Pereira vs. Hernandez","Las Vegas, Nevada; 19th Oct 2024","Brad Katona","Jean Matsumoto","Jean Matsumoto","2.85","1.49","f2","Favourite"
"1631","UFC Fight Night: Pereira vs. Hernandez","Las Vegas, Nevada; 19th Oct 2024","Joselyne Edwards","Tamires Vidal","Joselyne Edwards","1.4","3.1","f1","Favourite"
"1632","UFC Fight Night: Pereira vs. Hernandez","Las Vegas, Nevada; 19th Oct 2024","Elise Reed","Jessica Penne","Elise Reed","1.5","2.9","f1","Favourite"
"1633","UFC Fight Night: Pereira vs. Hernandez","Las Vegas, Nevada; 19th Oct 2024","Alice Ardelean","Melissa Martinez","Melissa Martinez","2.35","1.7","f2","Favourite"
"1634","UFC Fight Night: Pereira vs. Hernandez","Las Vegas, Nevada; 19th Oct 2024","Austen Lane","Robelis Despaigne","Austen Lane","4.4","1.29","f2","Underdog"
"1635","UFC Fight Night: Moreno vs. Albazi","Edmonton, Alberta; 2nd Nov 2024","Brandon Moreno","Amir Albazi","Brandon Moreno","1.62","2.54","f1","Favourite"
"1636","UFC Fight Night: Moreno vs. Albazi","Edmonton, Alberta; 2nd Nov 2024","Rose Namajunas","Erin Blanchfield","Erin Blanchfield","2.38","1.72","f2","Favourite"
"1637","UFC Fight Night: Moreno vs. Albazi","Edmonton, Alberta; 2nd Nov 2024","Brendson Ribeiro","Caio Machado (2)","Brendson Ribeiro","2.6","1.67","f2","Underdog"
"1638","UFC Fight Night: Moreno vs. Albazi","Edmonton, Alberta; 2nd Nov 2024","Ariane da Silva","Jasmine Jasudavicius","Jasmine Jasudavicius","3","1.45","f2","Favourite"
"1639","UFC Fight Night: Moreno vs. Albazi","Edmonton, Alberta; 2nd Nov 2024","Marc-Andre Barriault","Dustin Stoltzfus","Dustin Stoltzfus","1.44","3.35","f1","Underdog"
"1640","UFC Fight Night: Moreno vs. Albazi","Edmonton, Alberta; 2nd Nov 2024","Mike Malott","Trevin Giles","Mike Malott","1.29","4.1","f1","Favourite"
"1641","UFC Fight Night: Moreno vs. Albazi","Edmonton, Alberta; 2nd Nov 2024","Aiemann Zahabi","Pedro Munhoz","Aiemann Zahabi","1.53","2.9","f1","Favourite"
"1642","UFC Fight Night: Moreno vs. Albazi","Edmonton, Alberta; 2nd Nov 2024","Charles Jourdain","Victor Henry","Charles Jourdain","1.73","2.5","f1","Favourite"
"1643","UFC Fight Night: Moreno vs. Albazi","Edmonton, Alberta; 2nd Nov 2024","Youssef Zalal","Jack Shore","Youssef Zalal","1.33","3.5","f1","Favourite"
"1644","UFC Fight Night: Moreno vs. Albazi","Edmonton, Alberta; 2nd Nov 2024","Alexander Romanov","Rodrigo Nascimento Ferreira","Alexander Romanov","1.76","2.25","f1","Favourite"
"1645","UFC Fight Night: Moreno vs. Albazi","Edmonton, Alberta; 2nd Nov 2024","Serhiy Sidey","Garrett Armfield","Serhiy Sidey","1.8","2.16","f1","Favourite"
"1646","UFC Fight Night: Moreno vs. Albazi","Edmonton, Alberta; 2nd Nov 2024","Chad Anheliger","Cody Gibson","Cody Gibson","4.1","1.4","f2","Favourite"
"1647","UFC Fight Night: Moreno vs. Albazi","Edmonton, Alberta; 2nd Nov 2024","Jamey Lyn-Horth","Ivana Petrovic","Jamey Lyn-Horth","1.52","2.75","f1","Favourite"
"1648","UFC 309","New York City, New York; 16th Nov 2024","Jon Jones","Stipe Miocic","Jon Jones","1.18","5.6","f1","Favourite"
"1649","UFC 309","New York City, New York; 16th Nov 2024","Charles Oliveira","Michael Chandler","Charles Oliveira","1.42","3.15","f1","Favourite"
"1650","UFC 309","New York City, New York; 16th Nov 2024","Bo Nickal","Paul Craig","Bo Nickal","1.09","9","f1","Favourite"
"1651","UFC 309","New York City, New York; 16th Nov 2024","Karine Silva","Viviane Araujo","Viviane Araujo","1.36","3.65","f1","Underdog"
"1652","UFC 309","New York City, New York; 16th Nov 2024","Mauricio Ruffy","James Llontop","Mauricio Ruffy","1.11","7.5","f1","Favourite"
"1653","UFC 309","New York City, New York; 16th Nov 2024","Jonathan Martinez","Marcus McGhee","Marcus McGhee","2.1","1.91","f2","Favourite"
"1654","UFC 309","New York City, New York; 16th Nov 2024","Jim Miller","Damon Jackson","Jim Miller","2.95","1.48","f2","Underdog"
"1655","UFC 309","New York City, New York; 16th Nov 2024","David Onama","Roberto Romero","David Onama","1.1","9.5","f1","Favourite"
"1656","UFC 309","New York City, New York; 16th Nov 2024","Marcin Tybura","Jhonata Diniz","Marcin Tybura","1.96","1.91","f2","Underdog"
"1657","UFC 309","New York City, New York; 16th Nov 2024","Mickey Gall","Ramiz Brahimaj","Ramiz Brahimaj","1.57","2.6","f1","Underdog"
"1658","UFC 309","New York City, New York; 16th Nov 2024","Bassil Hafez","Oban Elliott","Oban Elliott","3.5","1.34","f2","Favourite"
"1659","UFC 309","New York City, New York; 16th Nov 2024","Veronica Macedo","Eduarda Moura","Eduarda Moura","2.18","1.81","f2","Favourite"
"1660","UFC Fight Night: Yan vs. Figueiredo","Macau; 23rd Nov 2024","Petr Yan","Deiveson Figueiredo","Petr Yan","1.37","3.5","f1","Favourite"
"1661","UFC Fight Night: Yan vs. Figueiredo","Macau; 23rd Nov 2024","Yan Xiaonan","Tabatha Ricci","Yan Xiaonan","1.54","2.64","f1","Favourite"
"1662","UFC Fight Night: Yan vs. Figueiredo","Macau; 23rd Nov 2024","Kenan Song","Muslim Salikhov","Muslim Salikhov","2.95","1.47","f2","Favourite"
"1663","UFC Fight Night: Yan vs. Figueiredo","Macau; 23rd Nov 2024","Cong Wang","Gabriella Fernandes","Gabriella Fernandes","1.11","7.4","f1","Underdog"
"1664","UFC Fight Night: Yan vs. Figueiredo","Macau; 23rd Nov 2024","Volkan Oezdemir","Carlos Ulberg","Carlos Ulberg","3.4","1.38","f2","Favourite"
"1665","UFC Fight Night: Yan vs. Figueiredo","Macau; 23rd Nov 2024","Ozzy Diaz","Mingyang Zhang","Mingyang Zhang","3.15","1.44","f2","Favourite"
"1666","UFC Fight Night: Yan vs. Figueiredo","Macau; 23rd Nov 2024","Su  Young You","Baergeng Jieleyisi","Su  Young You","1.43","2.8","f1","Favourite"
"1667","UFC Fight Night: Yan vs. Figueiredo","Macau; 23rd Nov 2024","Kiru  Singh Sahota","Dong  Hoon Choi","Dong  Hoon Choi","2.06","1.87","f2","Favourite"
"1668","UFC Fight Night: Yan vs. Figueiredo","Macau; 23rd Nov 2024","Xiaocan Feng","Ming  Shi","Ming  Shi","1.2","5.6","f1","Underdog"
"1669","UFC Fight Night: Yan vs. Figueiredo","Macau; 23rd Nov 2024","Nyamjargal Tumendemberel","Carlos Hernandez","Carlos Hernandez","2.25","1.87","f2","Favourite"
"1670","UFC Fight Night: Yan vs. Figueiredo","Macau; 23rd Nov 2024","Lone'er Kavanagh","Jose  Ochoa","Lone'er Kavanagh","1.32","3.8","f1","Favourite"
"1671","UFC Fight Night: Yan vs. Figueiredo","Macau; 23rd Nov 2024","Long Xiao","Quang Le","Long Xiao","1.65","2.4","f1","Favourite"
"1672","UFC Fight Night: Yan vs. Figueiredo","Macau; 23rd Nov 2024","Hayisaer Maheshate","Nikolas Motta","Nikolas Motta","1.47","3","f1","Underdog"
"1673","UFC 310","Las Vegas, Nevada; 7th Dec 2024","Alexandre Pantoja","Kai Asakura","Alexandre Pantoja","1.51","3","f1","Favourite"
"1674","UFC 310","Las Vegas, Nevada; 7th Dec 2024","Shavkat Rakhmonov","Ian Garry","Shavkat Rakhmonov","1.29","4.7","f1","Favourite"
"1675","UFC 310","Las Vegas, Nevada; 7th Dec 2024","Ciryl Gane","Alexander Volkov","Ciryl Gane","1.29","3.95","f1","Favourite"
"1676","UFC 310","Las Vegas, Nevada; 7th Dec 2024","Bryce Mitchell","Kron Gracie","Bryce Mitchell","1.12","7.5","f1","Favourite"
"1677","UFC 310","Las Vegas, Nevada; 7th Dec 2024","Nate Landwehr","Doo Ho Choi","Doo Ho Choi","1.75","2.18","f1","Underdog"
"1678","UFC 310","Las Vegas, Nevada; 7th Dec 2024","Anthony Smith","Dominick Reyes","Dominick Reyes","4.4","1.25","f2","Favourite"
"1679","UFC 310","Las Vegas, Nevada; 7th Dec 2024","Themba Gorimbo","Vicente Luque","Vicente Luque","1.67","2.4","f1","Underdog"
"1680","UFC 310","Las Vegas, Nevada; 7th Dec 2024","Aljamain Sterling","Movsar Evloev","Movsar Evloev","3","1.44","f2","Favourite"
"1681","UFC 310","Las Vegas, Nevada; 7th Dec 2024","Randy Brown","Bryan Battle","Bryan Battle","2.65","1.53","f2","Favourite"
"1682","UFC 310","Las Vegas, Nevada; 7th Dec 2024","Chris Weidman","Eryk Anders","Eryk Anders","1.91","1.96","f1","Underdog"
"1683","UFC 310","Las Vegas, Nevada; 7th Dec 2024","Cody Durden","Joshua Van","Joshua Van","2.6","1.57","f2","Favourite"
"1684","UFC 310","Las Vegas, Nevada; 7th Dec 2024","Michael Chiesa","Max Griffin","Michael Chiesa","1.76","2.2","f1","Favourite"
"1685","UFC 310","Las Vegas, Nevada; 7th Dec 2024","Clay Guida","Chase Hooper","Chase Hooper","9","1.1","f2","Favourite"
"1686","UFC 310","Las Vegas, Nevada; 7th Dec 2024","Kennedy Nzechukwu","Lukasz Brzeski","Kennedy Nzechukwu","1.18","5.7","f1","Favourite"
"1687","UFC Fight Night: Dern vs. Ribas II","Las Vegas, Nevada; 11th Jan 2025","Amanda Ribas","Mackenzie Dern","Mackenzie Dern","1.54","2.65","f1","Underdog"
"1688","UFC Fight Night: Dern vs. Ribas II","Las Vegas, Nevada; 11th Jan 2025","Santiago Ponzinibbio","Carlston Harris","Santiago Ponzinibbio","1.65","2.35","f1","Favourite"
"1689","UFC Fight Night: Dern vs. Ribas II","Las Vegas, Nevada; 11th Jan 2025","Abdul Razak Alhassan","César Almeida","César Almeida","3.2","1.38","f2","Favourite"
"1690","UFC Fight Night: Dern vs. Ribas II","Las Vegas, Nevada; 11th Jan 2025","Chris Curtis","Roman Kopylov","Roman Kopylov","3.2","1.42","f2","Favourite"
"1691","UFC Fight Night: Dern vs. Ribas II","Las Vegas, Nevada; 11th Jan 2025","Austin Bashi","Christian Rodriguez","Christian Rodriguez","1.42","3.2","f1","Underdog"
"1692","UFC Fight Night: Dern vs. Ribas II","Las Vegas, Nevada; 11th Jan 2025","Punahele Soriano","Uros Medic","Punahele Soriano","2.9","1.45","f2","Underdog"
"1693","UFC Fight Night: Dern vs. Ribas II","Las Vegas, Nevada; 11th Jan 2025","Jose Johnson","Felipe Bunes","Felipe Bunes","1.65","2.43","f1","Underdog"
"1694","UFC Fight Night: Dern vs. Ribas II","Las Vegas, Nevada; 11th Jan 2025","Ihor Potieria","Marco  Tulio Silva","Marco  Tulio Silva","5","1.2","f2","Favourite"
"1695","UFC Fight Night: Dern vs. Ribas II","Las Vegas, Nevada; 11th Jan 2025","Thiago Moises","Trey Ogden","Thiago Moises","1.69","2.4","f1","Favourite"
"1696","UFC Fight Night: Dern vs. Ribas II","Las Vegas, Nevada; 11th Jan 2025","Jacobe Smith","Preston Parsons","Jacobe Smith","1.18","5.75","f1","Favourite"
"1697","UFC Fight Night: Dern vs. Ribas II","Las Vegas, Nevada; 11th Jan 2025","Ernesta Kareckaite","Nicolle  Caliari","Ernesta Kareckaite","1.37","3.4","f1","Favourite"
"1698","UFC Fight Night: Dern vs. Ribas II","Las Vegas, Nevada; 11th Jan 2025","Magomed Gadzhiyasulov","Bruno Lopes","Bruno Lopes","1.36","3.35","f1","Underdog"
"1699","UFC Fight Night: Dern vs. Ribas II","Las Vegas, Nevada; 11th Jan 2025","Viktoriya Dudakova","Fatima Kline","Fatima Kline","7.25","1.13","f2","Favourite"
"1700","UFC Fight Night: Dern vs. Ribas II","Las Vegas, Nevada; 11th Jan 2025","Nurullo Aliev","Joe Solecki","Nurullo Aliev","1.14","8.5","f1","Favourite"
"1701","UFC 311","Los Angeles, California; 18th Jan 2025","Islam Makhachev","Renato Moicano","Islam Makhachev","1.12","8.5","f1","Favourite"
"1702","UFC 311","Los Angeles, California; 18th Jan 2025","Merab Dvalishvili","Umar Nurmagomedov","Merab Dvalishvili","3.4","1.4","f2","Underdog"
"1703","UFC 311","Los Angeles, California; 18th Jan 2025","Jiri Prochazka","Jamahal Hill","Jiri Prochazka","2.05","1.91","f2","Underdog"
"1704","UFC 311","Los Angeles, California; 18th Jan 2025","Jailton Junior","Sergey Spivak","Jailton Junior","1.23","5","f1","Favourite"
"1705","UFC 311","Los Angeles, California; 18th Jan 2025","Kevin Holland","Reinier de Ridder","Reinier de Ridder","2.3","1.83","f2","Favourite"
"1706","UFC 311","Los Angeles, California; 18th Jan 2025","Payton Talbott","Raoni Barcelos","Raoni Barcelos","1.08","8.5","f1","Underdog"
"1707","UFC 311","Los Angeles, California; 18th Jan 2025","Zachary Reese","Azamat Bekoev","Azamat Bekoev","2.63","1.59","f2","Favourite"
"1708","UFC 311","Los Angeles, California; 18th Jan 2025","Bogdan Guskov","Billy Elekana","Bogdan Guskov","1.25","4.6","f1","Favourite"
"1709","UFC 311","Los Angeles, California; 18th Jan 2025","Grant Dawson","Carlos Diego Ferreira","Grant Dawson","1.41","3.35","f1","Favourite"
"1710","UFC 311","Los Angeles, California; 18th Jan 2025","Karol Rosa","Ailin Perez","Ailin Perez","1.41","3.25","f1","Underdog"
"1711","UFC 311","Los Angeles, California; 18th Jan 2025","Rinya Nakamura","Muin Gafurov","Muin Gafurov","1.15","6.5","f1","Underdog"
"1712","UFC 311","Los Angeles, California; 18th Jan 2025","Ricky Turcios","Bernardo Sopai","Bernardo Sopai","3.6","1.34","f2","Favourite"
"1713","UFC 311","Los Angeles, California; 18th Jan 2025","Tagir Ulanbekov","Clayton Carpenter","Tagir Ulanbekov","1.3","4.1","f1","Favourite"
"1714","UFC Fight Night: Adesanya vs. Imavov","Riyadh; 1st Feb 2025","Israel Adesanya","Nassourdine Imavov","Nassourdine Imavov","1.65","2.45","f1","Underdog"
"1715","UFC Fight Night: Adesanya vs. Imavov","Riyadh; 1st Feb 2025","Sharabutdin Magomedov","Michael Page","Michael Page","1.53","2.8","f1","Underdog"
"1716","UFC Fight Night: Adesanya vs. Imavov","Riyadh; 1st Feb 2025","Sergey Pavlovich","Jairzinho Rozenstruik","Sergey Pavlovich","1.4","3.4","f1","Favourite"
"1717","UFC Fight Night: Adesanya vs. Imavov","Riyadh; 1st Feb 2025","Said Nurmagomedov","Vinicius  de Oliveira","Vinicius  de Oliveira","1.62","2.88","f1","Underdog"
"1718","UFC Fight Night: Adesanya vs. Imavov","Riyadh; 1st Feb 2025","Mike Davis","Fares Ziam","Fares Ziam","1.72","2.22","f1","Underdog"
"1719","UFC Fight Night: Adesanya vs. Imavov","Riyadh; 1st Feb 2025","Muhammadjon Naimov","Kaan Ofli","Muhammadjon Naimov","1.29","4.2","f1","Favourite"
"1720","UFC Fight Night: Adesanya vs. Imavov","Riyadh; 1st Feb 2025","Shamil Gaziev","Thomas Petersen","Shamil Gaziev","1.31","3.8","f1","Favourite"
"1721","UFC Fight Night: Adesanya vs. Imavov","Riyadh; 1st Feb 2025","Terrance McKinney","Damir Hadzovic","Terrance McKinney","1.18","5.6","f1","Favourite"
"1722","UFC Fight Night: Adesanya vs. Imavov","Riyadh; 1st Feb 2025","Jasmine Jasudavicius","Mayra Bueno Silva","Jasmine Jasudavicius","1.41","3.15","f1","Favourite"
"1723","UFC Fight Night: Adesanya vs. Imavov","Riyadh; 1st Feb 2025","Bogdan Grad","Lucas Alexander","Bogdan Grad","2.08","1.85","f2","Underdog"
"1724","UFC Fight Night: Adesanya vs. Imavov","Riyadh; 1st Feb 2025","Hamdy Abdelwahab","Jamal Pogues","Hamdy Abdelwahab","1.83","2.26","f1","Favourite"
"1725","UFC 312","Sydney; 8th Feb 2025","Dricus Du Plessis","Sean Strickland","Dricus Du Plessis","1.48","2.85","f1","Favourite"
"1726","UFC 312","Sydney; 8th Feb 2025","Weili Zhang","Tatiana Suarez","Weili Zhang","2.3","2.05","f2","Underdog"
"1727","UFC 312","Sydney; 8th Feb 2025","Justin Tafa","Talisson Teixeira","Talisson Teixeira","2.4","1.67","f2","Favourite"
"1728","UFC 312","Sydney; 8th Feb 2025","Jake Matthews","Francisco Prado","Jake Matthews","1.44","3.05","f1","Favourite"
"1729","UFC 312","Sydney; 8th Feb 2025","Jack Jenkins","Gabriel Santos","Gabriel Santos","2.9","1.5","f2","Favourite"
"1730","UFC 312","Sydney; 8th Feb 2025","Tom Nolan","Viacheslav Borshchev","Tom Nolan","2.25","1.87","f2","Underdog"
"1731","UFC 312","Sydney; 8th Feb 2025","Cong Wang","Bruna Brasil","Cong Wang","1.33","4.1","f1","Favourite"
"1732","UFC 312","Sydney; 8th Feb 2025","Colby Thicknesse","Aleksandre Topuria","Aleksandre Topuria","3.8","1.3","f2","Favourite"
"1733","UFC 312","Sydney; 8th Feb 2025","Kody Steele","Zhu Rong","Zhu Rong","1.3","3.8","f1","Underdog"
"1734","UFC 312","Sydney; 8th Feb 2025","Kevin Jousset","Jonathan Micallef","Jonathan Micallef","1.54","2.8","f1","Underdog"
"1735","UFC 312","Sydney; 8th Feb 2025","Quillan Salkilld","Anshul Jubli","Quillan Salkilld","1.22","5.5","f1","Favourite"
"1736","UFC Fight Night: Cannonier vs. Rodrigues","Las Vegas, Nevada; 15th Feb 2025","Jared Cannonier","Gregory Rodrigues","Jared Cannonier","3.1","1.44","f2","Underdog"
"1737","UFC Fight Night: Cannonier vs. Rodrigues","Las Vegas, Nevada; 15th Feb 2025","Calvin Kattar","Youssef Zalal","Youssef Zalal","4.9","1.21","f2","Favourite"
"1738","UFC Fight Night: Cannonier vs. Rodrigues","Las Vegas, Nevada; 15th Feb 2025","Edmen Shahbazyan","Dylan Budka","Edmen Shahbazyan","1.23","5.3","f1","Favourite"
"1739","UFC Fight Night: Cannonier vs. Rodrigues","Las Vegas, Nevada; 15th Feb 2025","Ismael Bonfim","Nazim Sadykhov","Nazim Sadykhov","1.45","2.85","f1","Underdog"
"1740","UFC Fight Night: Cannonier vs. Rodrigues","Las Vegas, Nevada; 15th Feb 2025","Rodolfo Vieira","Andre Petroski","Andre Petroski","1.37","3.35","f1","Underdog"
"1741","UFC Fight Night: Cannonier vs. Rodrigues","Las Vegas, Nevada; 15th Feb 2025","Jose  Delgado","Connor Matthews","Jose  Delgado","1.21","5.6","f1","Favourite"
"1742","UFC Fight Night: Cannonier vs. Rodrigues","Las Vegas, Nevada; 15th Feb 2025","Angela Hill","Ketlen Souza","Angela Hill","1.93","1.98","f1","Favourite"
"1743","UFC Fight Night: Cannonier vs. Rodrigues","Las Vegas, Nevada; 15th Feb 2025","Rafael Estevam","Jesus Santos Aguilar","Rafael Estevam","1.2","5.6","f1","Favourite"
"1744","UFC Fight Night: Cannonier vs. Rodrigues","Las Vegas, Nevada; 15th Feb 2025","Gabriel Bonfim","Kalinn Williams","Gabriel Bonfim","1.5","3","f1","Favourite"
"1745","UFC Fight Night: Cannonier vs. Rodrigues","Las Vegas, Nevada; 15th Feb 2025","Vincent Morales","Elijah Smith","Elijah Smith","1.93","1.95","f1","Underdog"
"1746","UFC Fight Night: Cannonier vs. Rodrigues","Las Vegas, Nevada; 15th Feb 2025","Valter Walker","Don'tale Mayes","Valter Walker","1.33","3.9","f1","Favourite"
"1747","UFC Fight Night: Cannonier vs. Rodrigues","Las Vegas, Nevada; 15th Feb 2025","Julia Avila","Jacqueline Cavalcanti","Jacqueline Cavalcanti","6.5","1.15","f2","Favourite"
"1748","UFC Fight Night: Cejudo vs. Song","Seattle, Washington; 22nd Feb 2025","Henry Cejudo","Yadong Song","Yadong Song","3.15","1.4","f2","Favourite"
"1749","UFC Fight Night: Cejudo vs. Song","Seattle, Washington; 22nd Feb 2025","Brendan Allen","Anthony Hernandez","Anthony Hernandez","3.7","1.3","f2","Favourite"
"1750","UFC Fight Night: Cejudo vs. Song","Seattle, Washington; 22nd Feb 2025","Rob Font","Jean Matsumoto","Rob Font","2.5","1.64","f2","Underdog"
"1751","UFC Fight Night: Cejudo vs. Song","Seattle, Washington; 22nd Feb 2025","Jean Silva","Melsik Bagdasaryan","Jean Silva","1.21","5","f1","Favourite"
"1752","UFC Fight Night: Cejudo vs. Song","Seattle, Washington; 22nd Feb 2025","Alonzo Menifield","Julius  Walker","Alonzo Menifield","1.49","3","f1","Favourite"
"1753","UFC Fight Night: Cejudo vs. Song","Seattle, Washington; 22nd Feb 2025","Ion Cutelaba","Ibo Aslan","Ion Cutelaba","2.7","1.55","f2","Underdog"
"1754","UFC Fight Night: Cejudo vs. Song","Seattle, Washington; 22nd Feb 2025","Andre Fili","Melquizael Costa","Melquizael Costa","2.23","1.74","f2","Favourite"
"1755","UFC Fight Night: Cejudo vs. Song","Seattle, Washington; 22nd Feb 2025","Mansur  Abdul-Malik","Nick Klein","Mansur  Abdul-Malik","1.09","10","f1","Favourite"
"1756","UFC Fight Night: Cejudo vs. Song","Seattle, Washington; 22nd Feb 2025","Ricky Simon","Javid Basharat","Ricky Simon","3.05","1.42","f2","Underdog"
"1757","UFC Fight Night: Cejudo vs. Song","Seattle, Washington; 22nd Feb 2025","Austin Vanderford","Nikolay Veretennikov","Austin Vanderford","2","1.95","f2","Underdog"
"1758","UFC Fight Night: Cejudo vs. Song","Seattle, Washington; 22nd Feb 2025","Nursulton Ruziboev","Eric McConico","Nursulton Ruziboev","1.36","3.65","f1","Favourite"
"1759","UFC Fight Night: Cejudo vs. Song","Seattle, Washington; 22nd Feb 2025","Modestas Bukauskas","Raffael Cerqueira","Modestas Bukauskas","1.38","3.35","f1","Favourite"
"1760","UFC Fight Night: Kape vs. Almabayev","Las Vegas, Nevada; 1st Mar 2025","Assu Almabaev","Manel Kape","Manel Kape","2.8","1.49","f2","Favourite"
"1761","UFC Fight Night: Kape vs. Almabayev","Las Vegas, Nevada; 1st Mar 2025","Cody Brundage","Julian Marquez","Cody Brundage","1.93","2","f1","Favourite"
"1762","UFC Fight Night: Kape vs. Almabayev","Las Vegas, Nevada; 1st Mar 2025","Nasrat Haqparast","Esteban Ribovics","Nasrat Haqparast","3.15","1.42","f2","Underdog"
"1763","UFC Fight Night: Kape vs. Almabayev","Las Vegas, Nevada; 1st Mar 2025","William Gomis","Hyder Amil","Hyder Amil","1.48","2.85","f1","Underdog"
