Events,Location,Fighter1,Fighter2,Winner,fighter1_odds,fighter2_odds,Favourite,Label
UFC Fight Night: Yusuff vs. Barboza,"Las Vegas, Nevada; 14th Oct 2023",Irina Alekseeva,Melissa Mullins,Melissa Mullins,2.1,1.67,f2,Favourite
UFC Fight Night: Yusuff vs. Barboza,"Las Vegas, Nevada; 14th Oct 2023",Chris Gutierrez,Heili Alateng,Chris Gutierrez,1.36,3.35,f1,Favourite
UFC Fight Night: Yusuff vs. Barboza,"Las Vegas, Nevada; 14th Oct 2023",Ashley Yoder,Emily Ducote,Emily Ducote,3.75,1.3,f2,Favourite
UFC 294,Abu Dhabi; 21st Oct 2023,Islam Makhachev,Alex Volkanovski,Islam Makhachev,1.43,3.2,f1,Favourite
UFC 294,Abu Dhabi; 21st Oct 2023,Kamaru Usman,Khamzat Chimaev,Khamzat Chimaev,4.2,1.33,f2,Favourite
UFC 294,Abu Dhabi; 21st Oct 2023,Warlley Alves,Ikram Aliskerov,Ikram Aliskerov,6.0,1.17,f2,Favourite
UFC 294,Abu Dhabi; 21st Oct 2023,Said Nurmagomedov,Muin Gafurov,Said Nurmagomedov,1.33,3.7,f1,Favourite
UFC 294,Abu Dhabi; 21st Oct 2023,Tim Elliott,Muhammad Mokaev,Muhammad Mokaev,4.6,1.23,f2,Favourite
UFC 294,Abu Dhabi; 21st Oct 2023,Trevor Peek,Mohammad Yahya,Trevor Peek,1.56,2.7,f1,Favourite
UFC 294,Abu Dhabi; 21st Oct 2023,Sedriques Dumas,Abu Azaitar,Sedriques Dumas,1.43,3.05,f1,Favourite
UFC 294,Abu Dhabi; 21st Oct 2023,Anshul Jubli,Mike Breeden,Mike Breeden,1.39,3.25,f1,Underdog
UFC 294,Abu Dhabi; 21st Oct 2023,Nathaniel Wood,Muhammadjon Naimov,Muhammadjon Naimov,1.33,3.35,f1,Underdog
UFC 294,Abu Dhabi; 21st Oct 2023,Jinh Yu Frey,Viktoriya Dudakova,Viktoriya Dudakova,5.3,1.2,f2,Favourite
UFC 294,Abu Dhabi; 21st Oct 2023,Bruno Silva,Sharabutdin Magomedov,Sharabutdin Magomedov,3.4,1.32,f2,Favourite
UFC 295,New York; 11th Nov 2023,Jiri Prochazka,Alex Pereira,Alex Pereira,2.05,1.93,f2,Favourite
UFC 295,New York; 11th Nov 2023,Tom Aspinall,Sergey Pavlovich,Tom Aspinall,1.95,2.05,f1,Favourite
UFC 295,New York; 11th Nov 2023,Jessica Andrade,Mackenzie Dern,Jessica Andrade,3.05,1.5,f2,Underdog
UFC 295,New York; 11th Nov 2023,Matt Frevola,Benoit Saint-Denis,Benoit Saint-Denis,2.95,1.44,f2,Favourite
UFC 295,New York; 11th Nov 2023,Pat Sabatini,Diego Lopes,Diego Lopes,1.87,2.05,f1,Underdog
UFC 295,New York; 11th Nov 2023,Tabatha Ricci,Lupita Godinez,Lupita Godinez,2.8,1.59,f2,Favourite
UFC 295,New York; 11th Nov 2023,Alessandro Costa,Steve Erceg,Steve Erceg,3.0,1.53,f2,Favourite
UFC 295,New York; 11th Nov 2023,Mateusz Rebecki,Roosevelt Roberts,Mateusz Rebecki,1.14,6.7,f1,Favourite
UFC 295,New York; 11th Nov 2023,Jared Gordon,Mark O. Madsen,Jared Gordon,1.53,2.9,f1,Favourite
UFC 295,New York; 11th Nov 2023,Kyung Ho Kang,John Castaneda,John Castaneda,2.2,1.91,f2,Favourite
UFC 295,New York; 11th Nov 2023,Joshua Van,Kevin Borjas,Joshua Van,1.44,3.05,f1,Favourite
UFC 295,New York; 11th Nov 2023,Jamall Emmers,Dennis Buzukja,Jamall Emmers,1.42,3.1,f1,Favourite
UFC Fight Night: Allen vs. Craig,Las Vegas; 18th Nov 2023,Brendan Allen,Paul Craig,Brendan Allen,1.23,4.6,f1,Favourite
UFC Fight Night: Allen vs. Craig,Las Vegas; 18th Nov 2023,Jake Matthews,Michael Morales,Michael Morales,3.75,1.33,f2,Favourite
UFC Fight Night: Allen vs. Craig,Las Vegas; 18th Nov 2023,Jordan Leavitt,Chase Hooper,Chase Hooper,2.72,1.51,f2,Favourite
UFC Fight Night: Allen vs. Craig,Las Vegas; 18th Nov 2023,Payton Talbott,Nick Aguirre,Payton Talbott,1.14,7.0,f1,Favourite
UFC Fight Night: Allen vs. Craig,Las Vegas; 18th Nov 2023,Amanda Ribas,Luana Pinheiro,Amanda Ribas,1.54,3.0,f1,Favourite
UFC Fight Night: Allen vs. Craig,Las Vegas; 18th Nov 2023,Uros Medic,Myktybek Orolbai,Myktybek Orolbai,1.95,1.91,f2,Favourite
UFC Fight Night: Allen vs. Craig,Las Vegas; 18th Nov 2023,Jonathan Pearce,Joanderson Brito,Joanderson Brito,1.8,2.25,f1,Underdog
UFC Fight Night: Allen vs. Craig,Las Vegas; 18th Nov 2023,Chad Anheliger,Jose Johnson,Jose Johnson,2.88,1.51,f2,Favourite
UFC Fight Night: Allen vs. Craig,Las Vegas; 18th Nov 2023,Christian Duncan,Denis Tiuliulin,Christian Duncan,1.18,5.6,f1,Favourite
UFC Fight Night: Allen vs. Craig,Las Vegas; 18th Nov 2023,Michael Parkin,Caio Machado (2),Michael Parkin,1.29,4.2,f1,Favourite
UFC Fight Night: Allen vs. Craig,Las Vegas; 18th Nov 2023,Jeka Asparido Saragih,Lucas Alexander,Jeka Asparido Saragih,5.3,1.22,f2,Underdog
UFC Fight Night: Allen vs. Craig,Las Vegas; 18th Nov 2023,Lucie Pudilova,Ailin Perez,Ailin Perez,2.6,1.57,f2,Favourite
UFC Fight Night: Allen vs. Craig,Las Vegas; 18th Nov 2023,Charles Johnson,Rafael Estevam,Rafael Estevam,2.28,1.71,f2,Favourite
UFC Fight Night: Dariush vs. Tsarukyan,"Austin, Texas; 2nd Dec 2023",Beneil Dariush,Arman Tsarukyan,Arman Tsarukyan,3.55,1.38,f2,Favourite
UFC Fight Night: Dariush vs. Tsarukyan,"Austin, Texas; 2nd Dec 2023",Bobby Green,Jalin Turner,Jalin Turner,2.54,1.61,f2,Favourite
UFC Fight Night: Dariush vs. Tsarukyan,"Austin, Texas; 2nd Dec 2023",Deiveson Figueiredo,Rob Font,Deiveson Figueiredo,2.2,1.83,f2,Underdog
UFC Fight Night: Dariush vs. Tsarukyan,"Austin, Texas; 2nd Dec 2023",Sean Brady,Kelvin Gastelum,Sean Brady,1.91,2.05,f1,Favourite
UFC Fight Night: Dariush vs. Tsarukyan,"Austin, Texas; 2nd Dec 2023",Clay Guida,Joaquim Silva,Joaquim Silva,3.75,1.31,f2,Favourite
UFC Fight Night: Dariush vs. Tsarukyan,"Austin, Texas; 2nd Dec 2023",Punahele Soriano,Dustin Stoltzfus,Dustin Stoltzfus,1.38,3.9,f1,Underdog
UFC Fight Night: Dariush vs. Tsarukyan,"Austin, Texas; 2nd Dec 2023",Miesha Tate,Julia Avila,Miesha Tate,2.25,1.74,f2,Underdog
UFC Fight Night: Dariush vs. Tsarukyan,"Austin, Texas; 2nd Dec 2023",Zachary Reese,Cody Brundage,Cody Brundage,1.44,3.25,f1,Underdog
UFC Fight Night: Dariush vs. Tsarukyan,"Austin, Texas; 2nd Dec 2023",Joe Solecki,Drakkar Klose,Drakkar Klose,2.15,1.8,f2,Favourite
UFC Fight Night: Dariush vs. Tsarukyan,"Austin, Texas; 2nd Dec 2023",Ihor Potieria,Rodolfo Bellato,Rodolfo Bellato,4.5,1.25,f2,Favourite
UFC Fight Night: Dariush vs. Tsarukyan,"Austin, Texas; 2nd Dec 2023",Wellington Turman,Jared Gooden,Jared Gooden,1.53,2.8,f1,Underdog
UFC Fight Night: Dariush vs. Tsarukyan,"Austin, Texas; 2nd Dec 2023",Jamey Lyn-Horth,Veronica Macedo,Veronica Macedo,1.57,2.7,f1,Underdog
UFC Fight Night: Song vs. Gutierrez,"Last Vegas, Nevada; 9th Dec 2023",Yadong Song,Chris Gutierrez,Yadong Song,1.29,4.1,f1,Favourite
UFC Fight Night: Song vs. Gutierrez,"Last Vegas, Nevada; 9th Dec 2023",Khalil Rountree,Anthony Smith,Khalil Rountree,1.53,2.85,f1,Favourite
UFC Fight Night: Song vs. Gutierrez,"Last Vegas, Nevada; 9th Dec 2023",Nasrat Haqparast,Jamie Mullarkey,Nasrat Haqparast,1.54,2.7,f1,Favourite
UFC Fight Night: Song vs. Gutierrez,"Last Vegas, Nevada; 9th Dec 2023",Su Mudaerji,Tim Elliott,Tim Elliott,2.43,1.65,f2,Favourite
UFC Fight Night: Song vs. Gutierrez,"Last Vegas, Nevada; 9th Dec 2023",Andre Muniz,Jun Yong Park,Andre Muniz,2.7,1.55,f2,Underdog
UFC Fight Night: Song vs. Gutierrez,"Last Vegas, Nevada; 9th Dec 2023",Kenan Song,Kevin Jousset,Kevin Jousset,2.4,1.71,f2,Favourite
UFC Fight Night: Song vs. Gutierrez,"Last Vegas, Nevada; 9th Dec 2023",Hyun Sung Park,Shannon Ross,Hyun Sung Park,1.2,6.0,f1,Favourite
UFC Fight Night: Song vs. Gutierrez,"Last Vegas, Nevada; 9th Dec 2023",Steve Garcia,Melquizael Costa,Steve Garcia,3.15,1.42,f2,Underdog
UFC Fight Night: Song vs. Gutierrez,"Last Vegas, Nevada; 9th Dec 2023",Stephanie Egger,Luana Santos,Luana Santos,2.45,1.67,f2,Favourite
UFC Fight Night: Song vs. Gutierrez,"Last Vegas, Nevada; 9th Dec 2023",Tatsuro Taira,Carlos Hernandez,Tatsuro Taira,1.18,5.6,f1,Favourite
UFC Fight Night: Song vs. Gutierrez,"Last Vegas, Nevada; 9th Dec 2023",Rayanne Amanda,Talita Alencar,Talita Alencar,1.65,2.36,f1,Underdog
UFC 296,"Las Vegas, Nevada; 16th Dec 2023",Leon Edwards,Colby Covington,Leon Edwards,1.65,2.4,f1,Favourite
UFC 296,"Las Vegas, Nevada; 16th Dec 2023",Alexandre Pantoja,Brandon Royval,Alexandre Pantoja,1.53,2.9,f1,Favourite
UFC 296,"Las Vegas, Nevada; 16th Dec 2023",Shavkat Rakhmonov,Stephen Thompson,Shavkat Rakhmonov,1.17,6.0,f1,Favourite
UFC 296,"Las Vegas, Nevada; 16th Dec 2023",Paddy Pimblett,Tony Ferguson,Paddy Pimblett,1.33,3.95,f1,Favourite
UFC 296,"Las Vegas, Nevada; 16th Dec 2023",Bryce Mitchell,Josh Emmett,Josh Emmett,1.4,3.3,f1,Underdog
UFC 296,"Las Vegas, Nevada; 16th Dec 2023",Alonzo Menifield,Dustin Jacoby,Alonzo Menifield,3.4,1.38,f2,Underdog
UFC 296,"Las Vegas, Nevada; 16th Dec 2023",Irene Aldana,Karol Rosa,Irene Aldana,1.57,2.56,f1,Favourite
UFC 296,"Las Vegas, Nevada; 16th Dec 2023",Cody Garbrandt,Brian Kelleher,Cody Garbrandt,1.57,2.65,f1,Favourite
UFC 296,"Las Vegas, Nevada; 16th Dec 2023",Casey O'Neill,Ariane da Silva,Ariane da Silva,1.57,2.63,f1,Underdog
UFC 296,"Las Vegas, Nevada; 16th Dec 2023",Tagir Ulanbekov,Cody Durden,Tagir Ulanbekov,1.61,2.55,f1,Favourite
UFC 296,"Las Vegas, Nevada; 16th Dec 2023",Andre Fili,Lucas Almeida,Andre Fili,1.61,2.46,f1,Favourite
UFC 296,"Las Vegas, Nevada; 16th Dec 2023",Shamil Gaziev,Martin Buday,Shamil Gaziev,2.2,1.87,f2,Underdog
UFC 297,"Toronto, Ontario; 20th Jan 2024",Sean Strickland,Dricus Du Plessis,Dricus Du Plessis,1.97,1.93,f2,Favourite
UFC 297,"Toronto, Ontario; 20th Jan 2024",Raquel Pennington,Mayra Bueno Silva,Raquel Pennington,2.55,1.62,f2,Underdog
UFC 297,"Toronto, Ontario; 20th Jan 2024",Neil Magny,Mike Malott,Neil Magny,4.2,1.3,f2,Underdog
UFC 297,"Toronto, Ontario; 20th Jan 2024",Chris Curtis,Marc-Andre Barriault,Chris Curtis,1.59,2.6,f1,Favourite
UFC 297,"Toronto, Ontario; 20th Jan 2024",Arnold Allen,Movsar Evloev,Movsar Evloev,2.8,1.54,f2,Favourite
UFC 297,"Toronto, Ontario; 20th Jan 2024",Brad Katona,Garrett Armfield,Garrett Armfield,1.52,2.95,f1,Underdog
UFC 297,"Toronto, Ontario; 20th Jan 2024",Charles Jourdain,Sean Woodson,Sean Woodson,1.52,2.8,f1,Underdog
UFC 297,"Toronto, Ontario; 20th Jan 2024",Serhiy Sidey,Ramon Taveras,Ramon Taveras,1.56,2.8,f1,Underdog
UFC 297,"Toronto, Ontario; 20th Jan 2024",Gillian Robertson,Polyana Viana,Gillian Robertson,1.34,3.5,f1,Favourite
UFC 297,"Toronto, Ontario; 20th Jan 2024",Yohan Lainesse,Sam Patterson,Sam Patterson,1.71,2.23,f1,Underdog
UFC 297,"Toronto, Ontario; 20th Jan 2024",Jasmine Jasudavicius,Priscila Cachoeira,Jasmine Jasudavicius,1.27,4.4,f1,Favourite
UFC 297,"Toronto, Ontario; 20th Jan 2024",Malcolm Gordon,Jimmy Flick,Jimmy Flick,1.51,2.8,f1,Underdog
UFC Fight Night: Dolidze vs. Imavov,"Las Vegas, Nevada; 3rd Feb 2024",Roman Dolidze,Nassourdine Imavov,Nassourdine Imavov,2.5,1.62,f2,Favourite
UFC Fight Night: Dolidze vs. Imavov,"Las Vegas, Nevada; 3rd Feb 2024",Renato Moicano,Drew Dober,Renato Moicano,1.53,2.7,f1,Favourite
UFC Fight Night: Dolidze vs. Imavov,"Las Vegas, Nevada; 3rd Feb 2024",Randy Brown,Muslim Salikhov,Randy Brown,1.38,3.3,f1,Favourite
UFC Fight Night: Dolidze vs. Imavov,"Las Vegas, Nevada; 3rd Feb 2024",Viviane Araujo,Natalia Cristina da Silva,Natalia Cristina da Silva,3.75,1.31,f2,Favourite
UFC Fight Night: Dolidze vs. Imavov,"Las Vegas, Nevada; 3rd Feb 2024",Gilbert Urbina,Charlie Radtke,Charlie Radtke,1.52,2.8,f1,Underdog
UFC Fight Night: Dolidze vs. Imavov,"Las Vegas, Nevada; 3rd Feb 2024",Diana Belbita,Molly McCann,Molly McCann,3.2,1.42,f2,Favourite
UFC Fight Night: Dolidze vs. Imavov,"Las Vegas, Nevada; 3rd Feb 2024",Charles Johnson,Azat Maksum,Charles Johnson,3.5,1.44,f2,Underdog
UFC Fight Night: Dolidze vs. Imavov,"Las Vegas, Nevada; 3rd Feb 2024",Themba Gorimbo,Pete Rodriguez,Themba Gorimbo,1.51,3.0,f1,Favourite
UFC Fight Night: Dolidze vs. Imavov,"Las Vegas, Nevada; 3rd Feb 2024",Blake Bilder,Jung Young Lee,Jung Young Lee,2.7,1.69,f2,Favourite
UFC Fight Night: Dolidze vs. Imavov,"Las Vegas, Nevada; 3rd Feb 2024",Julija Stoliarenko,Luana Carolina,Luana Carolina,1.69,2.35,f1,Underdog
UFC Fight Night: Dolidze vs. Imavov,"Las Vegas, Nevada; 3rd Feb 2024",Marquel Mederos,Landon Quiñones,Marquel Mederos,1.77,2.25,f1,Favourite
UFC Fight Night: Dolidze vs. Imavov,"Las Vegas, Nevada; 3rd Feb 2024",Thomas Petersen,Jamal Pogues,Jamal Pogues,1.59,2.52,f1,Underdog
UFC Fight Night: Hermansson vs. Pyfer,"Las Vegas, Nevada; 10th Feb 2024",Jack Hermansson,Joe Pyfer,Jack Hermansson,3.25,1.41,f2,Underdog
UFC Fight Night: Hermansson vs. Pyfer,"Las Vegas, Nevada; 10th Feb 2024",Dan Ige,Andre Fili,Dan Ige,1.59,2.75,f1,Favourite
UFC Fight Night: Hermansson vs. Pyfer,"Las Vegas, Nevada; 10th Feb 2024",Ihor Potieria,Robert Bryczek,Ihor Potieria,2.9,1.67,f2,Underdog
UFC Fight Night: Hermansson vs. Pyfer,"Las Vegas, Nevada; 10th Feb 2024",Gregory Rodrigues,Brad Tavares,Gregory Rodrigues,1.43,3.1,f1,Favourite
UFC Fight Night: Hermansson vs. Pyfer,"Las Vegas, Nevada; 10th Feb 2024",Darrius Flowers,Michael Johnson,Michael Johnson,2.3,1.74,f2,Favourite
UFC Fight Night: Hermansson vs. Pyfer,"Las Vegas, Nevada; 10th Feb 2024",Armen Petrosyan,Rodolfo Vieira,Rodolfo Vieira,2.0,2.0,f1,Favourite
UFC Fight Night: Hermansson vs. Pyfer,"Las Vegas, Nevada; 10th Feb 2024",Carlos Prates,Trevin Giles,Carlos Prates,1.41,3.1,f1,Favourite
UFC Fight Night: Hermansson vs. Pyfer,"Las Vegas, Nevada; 10th Feb 2024",Timothy Cuamba,Bolaji Oki,Bolaji Oki,2.66,1.61,f2,Favourite
UFC Fight Night: Hermansson vs. Pyfer,"Las Vegas, Nevada; 10th Feb 2024",Bruna Brasil,Loma Lookboonmee,Loma Lookboonmee,3.6,1.36,f2,Favourite
UFC Fight Night: Hermansson vs. Pyfer,"Las Vegas, Nevada; 10th Feb 2024",Devin Clark,Marcin Prachnio,Marcin Prachnio,1.49,2.85,f1,Underdog
UFC Fight Night: Hermansson vs. Pyfer,"Las Vegas, Nevada; 10th Feb 2024",Jeremiah Wells,Max Griffin,Max Griffin,1.69,2.4,f1,Underdog
UFC Fight Night: Hermansson vs. Pyfer,"Las Vegas, Nevada; 10th Feb 2024",Bogdan Guskov,Zac Pauga,Bogdan Guskov,2.08,1.83,f2,Underdog
UFC Fight Night: Hermansson vs. Pyfer,"Las Vegas, Nevada; 10th Feb 2024",Hyder Amil,Fernando Garcia,Hyder Amil,1.53,2.9,f1,Favourite
UFC Fight Night: Moreno vs. Royval,Mexico City; 24th Feb 2024,Brandon Moreno,Brandon Royval,Brandon Royval,1.37,3.8,f1,Underdog
UFC Fight Night: Moreno vs. Royval,Mexico City; 24th Feb 2024,Brian Ortega,Yair Rodriguez,Brian Ortega,2.45,1.71,f2,Underdog
UFC Fight Night: Moreno vs. Royval,Mexico City; 24th Feb 2024,Daniel Zellhuber,Francisco Prado,Daniel Zellhuber,1.37,3.75,f1,Favourite
UFC Fight Night: Moreno vs. Royval,Mexico City; 24th Feb 2024,Sam Hughes,Yazmin Jauregui,Yazmin Jauregui,6.25,1.2,f2,Favourite
UFC Fight Night: Moreno vs. Royval,Mexico City; 24th Feb 2024,Manuel Torres,Chris Duncan (2),Manuel Torres,1.62,2.55,f1,Favourite
UFC Fight Night: Moreno vs. Royval,Mexico City; 24th Feb 2024,Christian Quinonez,Raoni Barcelos,Raoni Barcelos,2.55,1.62,f2,Favourite
UFC Fight Night: Moreno vs. Royval,Mexico City; 24th Feb 2024,Mateus Mendonca,Jesus Santos Aguilar,Jesus Santos Aguilar,1.8,2.15,f1,Underdog
UFC Fight Night: Moreno vs. Royval,Mexico City; 24th Feb 2024,Daniel Lacerda,Edgar Chairez,Edgar Chairez,4.9,1.29,f2,Favourite
UFC Fight Night: Moreno vs. Royval,Mexico City; 24th Feb 2024,Claudio Puelles,Fares Ziam,Fares Ziam,2.8,1.49,f2,Favourite
UFC Fight Night: Moreno vs. Royval,Mexico City; 24th Feb 2024,Luis Rodriguez,Denys Bondar,Luis Rodriguez,1.9,2.05,f1,Favourite
UFC Fight Night: Moreno vs. Royval,Mexico City; 24th Feb 2024,Victor Altamirano,Felipe Dos Santos,Felipe Dos Santos,3.55,1.35,f2,Favourite
UFC Fight Night: Moreno vs. Royval,Mexico City; 24th Feb 2024,Erik Silva,Muhammadjon Naimov,Muhammadjon Naimov,5.25,1.2,f2,Favourite
UFC Fight Night: Rozenstruik vs. Gaziev,"Las Vegas, Nevada; 2nd Mar 2024",Jairzinho Rozenstruik,Shamil Gaziev,Jairzinho Rozenstruik,2.7,1.59,f2,Underdog
UFC Fight Night: Rozenstruik vs. Gaziev,"Las Vegas, Nevada; 2nd Mar 2024",Tyson Pedro,Vitor Petrino,Vitor Petrino,4.5,1.27,f2,Favourite
UFC Fight Night: Rozenstruik vs. Gaziev,"Las Vegas, Nevada; 2nd Mar 2024",Alex Perez,Muhammad Mokaev,Muhammad Mokaev,4.1,1.29,f2,Favourite
UFC Fight Night: Rozenstruik vs. Gaziev,"Las Vegas, Nevada; 2nd Mar 2024",Umar Nurmagomedov,Bekzat Almakhan,Umar Nurmagomedov,1.08,9.5,f1,Favourite
UFC Fight Night: Rozenstruik vs. Gaziev,"Las Vegas, Nevada; 2nd Mar 2024",Matt Schnell,Steve Erceg,Steve Erceg,4.7,1.22,f2,Favourite
UFC Fight Night: Rozenstruik vs. Gaziev,"Las Vegas, Nevada; 2nd Mar 2024",Eryk Anders,Jamie Pickett,Eryk Anders,1.22,5.1,f1,Favourite
UFC Fight Night: Rozenstruik vs. Gaziev,"Las Vegas, Nevada; 2nd Mar 2024",Vinicius  de Oliveira,Bernardo Sopai,Vinicius  de Oliveira,1.95,2.15,f1,Favourite
UFC Fight Night: Rozenstruik vs. Gaziev,"Las Vegas, Nevada; 2nd Mar 2024",Javid Basharat,Aiemann Zahabi,Aiemann Zahabi,1.12,8.0,f1,Underdog
UFC Fight Night: Rozenstruik vs. Gaziev,"Las Vegas, Nevada; 2nd Mar 2024",Christian Duncan,Claudio Ribeiro,Christian Duncan,1.28,4.1,f1,Favourite
UFC Fight Night: Rozenstruik vs. Gaziev,"Las Vegas, Nevada; 2nd Mar 2024",Ludovit Klein,A.J. Cunningham,Ludovit Klein,1.11,8.5,f1,Favourite
UFC Fight Night: Rozenstruik vs. Gaziev,"Las Vegas, Nevada; 2nd Mar 2024",Loik Radzhabov,Abdul-Kareem Al-Selwady,Loik Radzhabov,2.32,1.74,f2,Underdog
UFC 299,"Miami, Florida; 9th Mar 2024",Sean O'Malley,Marlon Vera,Sean O'Malley,1.4,3.35,f1,Favourite
UFC 299,"Miami, Florida; 9th Mar 2024",Dustin Poirier,Benoit Saint-Denis,Dustin Poirier,2.88,1.51,f2,Underdog
UFC 299,"Miami, Florida; 9th Mar 2024",Michael Page,Kevin Holland,Michael Page,2.2,1.77,f2,Underdog
UFC 299,"Miami, Florida; 9th Mar 2024",Gilbert Burns,Jack Della Maddalena,Jack Della Maddalena,2.42,1.65,f2,Favourite
UFC 299,"Miami, Florida; 9th Mar 2024",Petr Yan,Yadong Song,Petr Yan,1.65,2.45,f1,Favourite
UFC 299,"Miami, Florida; 9th Mar 2024",Jailton Junior,Curtis Blaydes,Curtis Blaydes,1.8,2.2,f1,Underdog
UFC 299,"Miami, Florida; 9th Mar 2024",Katlyn Chookagian,Maycee Barber,Maycee Barber,2.7,1.53,f2,Favourite
UFC 299,"Miami, Florida; 9th Mar 2024",Mateusz Gamrot,Rafael dos Anjos,Mateusz Gamrot,1.22,4.75,f1,Favourite
UFC 299,"Miami, Florida; 9th Mar 2024",Pedro Munhoz,Kyler Phillips,Kyler Phillips,2.95,1.48,f2,Favourite
UFC 299,"Miami, Florida; 9th Mar 2024",Ion Cutelaba,Philipe Lins,Philipe Lins,1.74,2.3,f1,Underdog
UFC 299,"Miami, Florida; 9th Mar 2024",Michel Pereira,Michal Oleksiejczuk,Michel Pereira,1.68,2.3,f1,Favourite
UFC 299,"Miami, Florida; 9th Mar 2024",Josh Parisian,Robelis Despaigne,Robelis Despaigne,4.2,1.27,f2,Favourite
UFC 299,"Miami, Florida; 9th Mar 2024",Carlos Vergara,Assu Almabaev,Assu Almabaev,5.3,1.18,f2,Favourite
UFC 299,"Miami, Florida; 9th Mar 2024",Joanne Wood,Maryna Moroz,Joanne Wood,2.95,1.44,f2,Underdog
UFC Fight Night: Tuivasa vs. Tybura,Las Vegas; 16th Mar 2024,Tai Tuivasa,Marcin Tybura,Marcin Tybura,1.93,2.0,f1,Underdog
UFC Fight Night: Tuivasa vs. Tybura,Las Vegas; 16th Mar 2024,Kennedy Nzechukwu,Ovince St Preux,Ovince St Preux,1.16,6.2,f1,Underdog
UFC Fight Night: Tuivasa vs. Tybura,Las Vegas; 16th Mar 2024,Christian Rodriguez,Isaac Dulgarian,Christian Rodriguez,2.8,1.53,f2,Underdog
UFC Fight Night: Tuivasa vs. Tybura,Las Vegas; 16th Mar 2024,Macy Chiasson,Pannie Kianzad,Macy Chiasson,1.43,3.1,f1,Favourite
UFC Fight Night: Tuivasa vs. Tybura,Las Vegas; 16th Mar 2024,Bryan Barberena,Gerald Meerschaert,Gerald Meerschaert,3.3,1.42,f2,Favourite
UFC Fight Night: Tuivasa vs. Tybura,Las Vegas; 16th Mar 2024,Natan Levy,Mike Davis,Mike Davis,4.8,1.2,f2,Favourite
UFC Fight Night: Tuivasa vs. Tybura,Las Vegas; 16th Mar 2024,Josiane Nunes,Chelsea Chandler,Chelsea Chandler,1.69,2.4,f1,Underdog
UFC Fight Night: Tuivasa vs. Tybura,Las Vegas; 16th Mar 2024,Jafel Filho,Ode Osbourne,Jafel Filho,1.62,2.6,f1,Favourite
UFC Fight Night: Tuivasa vs. Tybura,Las Vegas; 16th Mar 2024,Joshua Culibao,Danny Silva,Danny Silva,1.56,2.7,f1,Underdog
UFC Fight Night: Tuivasa vs. Tybura,Las Vegas; 16th Mar 2024,Cory McKenna,Jaqueline Amorim,Jaqueline Amorim,1.68,2.45,f1,Underdog
UFC Fight Night: Tuivasa vs. Tybura,Las Vegas; 16th Mar 2024,Thiago Moises,Mitch Ramirez,Thiago Moises,1.32,4.0,f1,Favourite
UFC Fight Night: Tuivasa vs. Tybura,Las Vegas; 16th Mar 2024,Charalampos Grigoriou,Chad Anheliger,Chad Anheliger,1.61,2.55,f1,Underdog
UFC Fight Night: Ribas vs. Namajunas,Las Vegas; 23rd Mar 2024,Amanda Ribas,Rose Namajunas,Rose Namajunas,2.85,1.48,f2,Favourite
UFC Fight Night: Ribas vs. Namajunas,Las Vegas; 23rd Mar 2024,Justin Tafa,Karl Williams,Karl Williams,2.75,1.56,f2,Favourite
UFC Fight Night: Ribas vs. Namajunas,Las Vegas; 23rd Mar 2024,Edmen Shahbazyan,AJ Dobson,Edmen Shahbazyan,1.53,2.65,f1,Favourite
UFC Fight Night: Ribas vs. Namajunas,Las Vegas; 23rd Mar 2024,Payton Talbott,Cameron Saaiman,Payton Talbott,1.65,2.45,f1,Favourite
UFC Fight Night: Ribas vs. Namajunas,Las Vegas; 23rd Mar 2024,Billy Quarantillo,Youssef Zalal,Youssef Zalal,2.12,1.87,f2,Favourite
UFC Fight Night: Ribas vs. Namajunas,Las Vegas; 23rd Mar 2024,Luis Pajuelo,Fernando Padilla,Fernando Padilla,2.5,1.61,f2,Favourite
UFC Fight Night: Ribas vs. Namajunas,Las Vegas; 23rd Mar 2024,Kurt Holobaugh,Trey Ogden,Trey Ogden,2.25,1.77,f2,Favourite
UFC Fight Night: Ribas vs. Namajunas,Las Vegas; 23rd Mar 2024,Ricardo Ramos,Julian Erosa,Julian Erosa,1.59,2.55,f1,Underdog
UFC Fight Night: Ribas vs. Namajunas,Las Vegas; 23rd Mar 2024,Miles Johns,Cody Gibson,Miles Johns,1.74,2.25,f1,Favourite
UFC Fight Night: Ribas vs. Namajunas,Las Vegas; 23rd Mar 2024,Steven Nguyen,Jarno Errens,Jarno Errens,1.62,2.43,f1,Underdog
UFC Fight Night: Ribas vs. Namajunas,Las Vegas; 23rd Mar 2024,Montserrat Rendon,Dariya Zheleznyakova,Dariya Zheleznyakova,3.5,1.45,f2,Favourite
UFC Fight Night: Ribas vs. Namajunas,Las Vegas; 23rd Mar 2024,Igor da Silva,Andre Lima,Andre Lima,2.43,1.62,f2,Favourite
UFC Fight Night: Ribas vs. Namajunas,Las Vegas; 23rd Mar 2024,Mohammed Usman,Michael Parkin,Michael Parkin,2.2,1.75,f2,Favourite
UFC Fight Night: Blanchfield vs. Fiorot,"Atlantic City, New Jersey; 30th Mar 2024",Erin Blanchfield,Manon Fiorot,Manon Fiorot,1.51,2.65,f1,Underdog
